"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"60804609-bdc4-4700-a1cb-83d929f81f43","465974","Humidity - 465974","19-11-19 01:53","23.6% @ 28.8° C"
"327324b5-3d61-49f7-aac8-1176d365f706","465974","Humidity - 465974","19-11-19 01:43","23.55% @ 28.8° C"
"ba696d22-d0b3-4436-979e-5c6e277b55c6","465974","Humidity - 465974","19-11-19 01:33","23.6% @ 28.8° C"
"d07ded7a-bda3-4228-8497-be26ece4c7e6","465974","Humidity - 465974","19-11-19 01:23","23.62% @ 28.8° C"
"4be4eb9f-e262-4cae-9109-550549ae8f3b","465974","Humidity - 465974","19-11-19 01:13","23.64% @ 28.9° C"
"d96e05a1-328f-4be1-b0a1-bec5e1db8e62","465974","Humidity - 465974","19-11-19 01:03","23.52% @ 28.9° C"
"e595cf5a-74ab-4a57-8c7a-d65fb256f06b","465974","Humidity - 465974","19-11-19 00:53","23.61% @ 28.9° C"
"9fc285b6-716c-4ad9-8c2f-e98ad251ed6d","465974","Humidity - 465974","19-11-19 00:43","23.61% @ 28.9° C"
"5b0fab01-0a02-4daa-b87f-64cd68c0987b","465974","Humidity - 465974","19-11-19 00:33","23.7% @ 28.9° C"
"8b9c74b6-7339-43f1-afd9-171bf51a378f","465974","Humidity - 465974","19-11-19 00:23","23.7% @ 28.9° C"
"df548bb0-c351-4473-8d24-326e3c87d4bd","465974","Humidity - 465974","19-11-19 00:13","23.73% @ 29° C"
"186d1e5f-8861-43cd-ab9c-07243e79dfa6","465974","Humidity - 465974","19-11-19 00:03","23.76% @ 29° C"
